input_10_0.0.txt;1458.7;1312.8;1531.5
input_10_0.5.txt;765.9;656.5;1021.1
input_10_1.0.txt;2953.8;1349.4;2261
input_10_disco.txt;1203.4;1167;1239.9
input_310_0.0.txt;239517;22719.2;28882
input_310_0.5.txt;2.09925e+08;2.25517e+06;4.52284e+06
input_310_1.0.txt;9.26306e+08;8.93902e+06;2.02061e+07
